,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,frisk_performed,search_person,search_vehicle,reason_for_frisk,reason_for_search,reason_for_stop
189517,22.0,black,male,False,False,True,False,False,True,False,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
189523,26.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
189543,42.0,white,male,True,False,False,False,False,True,True,,Suspicious Movement,Speed Limit Violation
189600,24.0,hispanic,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
189626,20.0,black,male,False,False,False,False,False,False,True,,Erratic/Suspicious Behavior|Informant Tip,Vehicle Regulatory Violation
189633,47.0,white,male,True,False,False,False,False,True,False,,Suspicious Movement,Vehicle Regulatory Violation
189669,18.0,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
189689,45.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
189720,33.0,hispanic,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Witness Observation,Investigation
189730,25.0,white,male,False,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
189732,22.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
189752,53.0,asian/pacific islander,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
189757,33.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Suspicious Movement,Stop Light/Sign Violation
189847,16.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
189862,20.0,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
189879,30.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Equipment Violation
189886,21.0,white,female,True,False,False,True,False,False,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Investigation
189887,33.0,white,female,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
189925,19.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
189926,27.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Seat Belt Violation
189930,61.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
189934,46.0,black,female,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
189942,30.0,black,male,False,True,False,False,False,True,False,,Erratic/Suspicious Behavior|Witness Observation,Seat Belt Violation
189956,26.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
189969,21.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Equipment Violation
189971,25.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Safe Movement Violation
189978,21.0,white,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Driving While Impaired
189980,21.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Safe Movement Violation
189990,39.0,white,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Vehicle Equipment Violation
190033,22.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Vehicle Equipment Violation
190102,40.0,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
190122,32.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Investigation
190128,25.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
190140,19.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
190150,20.0,black,female,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Safe Movement Violation
190259,22.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
190278,26.0,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
190281,21.0,black,female,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Seat Belt Violation
190377,28.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
190378,25.0,black,female,True,False,False,True,False,True,True,,Suspicious Movement,Investigation
190379,27.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Vehicle Regulatory Violation
190383,38.0,white,female,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Investigation
190385,22.0,black,female,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
190387,16.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Other Motor Vehicle Violation
190389,17.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
190408,25.0,white,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
190410,24.0,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
190475,25.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
190503,40.0,unknown,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior|Suspicious Movement,Speed Limit Violation
190505,32.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Speed Limit Violation
190531,21.0,hispanic,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
190535,21.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
190562,47.0,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Investigation
190595,20.0,white,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband|Informant Tip,Investigation
190613,21.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Investigation
190622,41.0,white,male,True,False,False,True,False,True,True,,Suspicious Movement,Driving While Impaired
190626,29.0,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband|Informant Tip,Speed Limit Violation
190694,36.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Equipment Violation
190695,35.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Vehicle Regulatory Violation
190720,20.0,white,female,False,True,False,False,False,False,True,,Observation of Suspected Contraband,Speed Limit Violation
190732,30.0,black,male,False,True,False,True,False,True,True,,Suspicious Movement,Seat Belt Violation
190737,27.0,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
190753,24.0,black,female,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
190769,47.0,black,male,True,False,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
190834,36.0,white,female,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Investigation
190860,24.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Speed Limit Violation
190863,44.0,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Investigation
190864,40.0,white,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Investigation
190865,30.0,white,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
190872,29.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
190892,37.0,white,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Vehicle Equipment Violation
190911,26.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Stop Light/Sign Violation
191060,20.0,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
191061,20.0,white,male,False,True,False,False,False,True,True,,Suspicious Movement,Other Motor Vehicle Violation
191070,18.0,unknown,male,False,False,False,False,False,True,True,,Suspicious Movement,Investigation
191080,29.0,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
191098,27.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
191109,22.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
191147,19.0,black,female,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Seat Belt Violation
191174,35.0,white,male,True,False,False,False,False,True,True,,Suspicious Movement,Driving While Impaired
191177,18.0,white,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Investigation
191224,44.0,hispanic,male,False,False,True,False,False,False,True,,Observation of Suspected Contraband|Informant Tip,Vehicle Equipment Violation
191240,48.0,unknown,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
191283,43.0,black,male,True,False,False,True,False,True,True,,Informant Tip,Vehicle Regulatory Violation
191290,21.0,white,male,False,True,False,True,True,True,True,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Seat Belt Violation
191311,41.0,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Suspicious Movement|Informant Tip,Vehicle Regulatory Violation
191316,23.0,hispanic,male,False,True,False,False,False,False,True,,Suspicious Movement,Speed Limit Violation
191354,22.0,white,female,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
191416,44.0,white,male,True,False,False,False,False,True,True,,Suspicious Movement,Driving While Impaired
191424,26.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
191427,19.0,black,male,False,False,True,True,False,True,True,,Suspicious Movement|Informant Tip,Investigation
191429,28.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Suspicious Movement,Safe Movement Violation
191434,23.0,white,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
191547,34.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Safe Movement Violation
191548,40.0,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
191568,22.0,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband|Suspicious Movement,Driving While Impaired
191569,21.0,white,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Driving While Impaired
191654,19.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
191700,20.0,black,female,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
191711,46.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Suspicious Movement,Vehicle Equipment Violation
191716,19.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
191717,19.0,black,female,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
191748,28.0,hispanic,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
191795,28.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
