,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,frisk_performed,search_person,search_vehicle,reason_for_frisk,reason_for_search,reason_for_stop
845374,42,black,female,True,False,False,False,True,True,True,Suspicious Movement,Suspicious Movement,Safe Movement Violation
845375,36,hispanic,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Safe Movement Violation
845376,35,hispanic,male,True,False,False,True,False,True,True,,Other Official Information,Driving While Impaired
845377,91,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
845378,25,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
845379,17,black,male,True,False,False,True,True,True,True,Erratic/Suspicious Behavior|Suspicious Movement,Erratic/Suspicious Behavior|Suspicious Movement,Speed Limit Violation
845380,31,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
845381,19,white,male,False,True,False,False,False,False,True,,Observation of Suspected Contraband,Driving While Impaired
845382,21,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband|Suspicious Movement,Vehicle Regulatory Violation
845383,18,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
845384,23,black,male,False,True,False,True,False,True,True,,Other Official Information,Other Motor Vehicle Violation
845385,30,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
845386,27,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
845387,33,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
845388,25,hispanic,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
845389,31,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
845390,25,black,female,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
845391,42,white,male,False,False,True,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
845392,32,hispanic,male,False,True,False,False,False,False,True,,Informant Tip,Vehicle Regulatory Violation
845393,24,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
845394,27,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Seat Belt Violation
845395,19,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
845396,22,black,female,False,True,False,True,False,False,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
845397,36,black,male,False,True,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
845398,19,black,female,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
845399,18,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
845400,24,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
845401,39,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
845402,23,black,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
845403,62,black,male,False,True,False,True,False,True,True,,Other Official Information,Vehicle Regulatory Violation
845404,20,white,female,False,True,False,False,False,False,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
845405,24,black,female,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
845406,22,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
845407,18,black,male,False,True,False,True,False,True,True,,Other Official Information,Vehicle Equipment Violation
845408,37,black,male,False,True,False,False,False,False,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
845409,47,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
845410,35,black,male,False,True,False,True,False,True,True,,Other Official Information,Vehicle Equipment Violation
845411,30,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Vehicle Regulatory Violation
845412,26,white,male,False,False,True,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
845413,44,black,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Stop Light/Sign Violation
845414,40,black,female,True,False,False,True,False,True,True,,Other Official Information,Safe Movement Violation
845415,20,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
845416,51,black,female,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
845417,19,white,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Other Official Information,Other Motor Vehicle Violation
845418,29,white,female,True,False,False,True,False,True,True,,Other Official Information,Driving While Impaired
845419,23,white,male,False,False,True,False,False,True,True,,Other Official Information,Safe Movement Violation
845420,58,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
845421,31,black,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
845422,23,black,female,False,True,False,False,False,True,False,,Other Official Information,Stop Light/Sign Violation
845423,38,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
845424,23,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
845425,48,white,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
845426,39,hispanic,male,False,True,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
845427,35,black,male,False,False,True,False,False,False,True,,Erratic/Suspicious Behavior,Speed Limit Violation
845428,50,black,male,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
845429,37,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
845430,24,white,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
845431,26,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
845432,33,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
845433,20,hispanic,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
845434,55,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
845435,20,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
845436,40,white,female,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
845437,47,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
845438,29,white,male,False,True,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
845439,24,asian/pacific islander,male,False,True,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
845440,110,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
845441,25,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
845442,12,white,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
845443,20,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband|Other Official Information,Other Motor Vehicle Violation
845444,26,white,male,False,False,True,False,False,True,True,,Other Official Information,Speed Limit Violation
845445,25,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
845446,32,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
845447,22,black,male,False,True,False,False,True,True,False,Other Official Information,Other Official Information,Speed Limit Violation
845448,26,hispanic,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
845449,35,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
845450,21,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
845451,18,black,male,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
845452,29,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
