,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,search_person,search_vehicle,reason_for_search,reason_for_stop
3183884,26.0,white,male,False,True,False,False,True,True,K--,------(a)
3183888,43.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(b)
3183889,26.0,white,female,True,False,False,False,True,True,Incident to Arrest,------(a-)
3183890,21.0,black,male,False,False,True,False,True,True,K--,------(a)
3183892,22.0,hispanic,male,True,False,False,False,True,True,Probable Cause,------(c)
3183893,34.0,black,male,True,False,False,False,True,True,Incident to Arrest,-------(c)
3183894,36.0,black,female,True,False,False,False,True,False,Incident to Arrest,------(a)
3183895,32.0,white,male,False,False,True,False,False,True,Probable Cause,------(c)
3183910,25.0,black,male,True,False,False,False,True,True,K--,------(a)
3183911,26.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(a-)
3183945,26.0,other,female,True,False,False,False,False,True,Incident to Arrest,------(d)
3183946,22.0,white,female,True,False,False,False,True,True,Probable Cause,------(f)
3183947,22.0,black,male,True,False,False,False,True,True,Probable Cause,------.-
3183948,27.0,white,female,True,False,False,False,False,True,Incident to Arrest,------(a-)
3183949,25.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(b-)
3183950,39.0,hispanic,male,True,False,False,False,True,True,Incident to Arrest,-------(a)
3183951,23.0,white,female,True,False,False,False,False,True,Probable Cause,------(e-)
3183952,18.0,white,male,False,False,True,False,False,True,Consensual,------(f)
3183954,60.0,white,male,False,False,True,False,True,True,Probable Cause,------(c-)
3183955,27.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(b-)
3183956,23.0,white,male,False,False,True,False,False,True,K--,------(c)
3183957,20.0,white,male,False,False,False,False,False,True,Probable Cause,--*
3183958,36.0,black,male,False,True,False,False,True,True,Probable Cause,------.-(b)
3183959,41.0,hispanic,male,True,False,False,False,True,True,Incident to Arrest,------(b)
3183960,28.0,hispanic,male,False,True,False,False,False,True,Probable Cause,-------.-(a)
3183961,35.0,black,male,False,True,False,False,True,True,Probable Cause,------(a)
3183962,55.0,black,male,False,True,False,False,False,True,Probable Cause,------(a)
3183963,46.0,hispanic,male,True,False,False,False,True,True,Incident to Arrest,------(a)
3183983,23.0,black,male,True,False,False,False,False,True,Probable Cause,------.-(b)
3183991,24.0,black,male,False,True,False,False,True,True,Probable Cause,------(a)
3184001,22.0,black,male,False,False,True,False,True,True,Probable Cause,------(a)
3184003,20.0,white,male,False,True,False,False,True,True,Other,------.-
3184004,35.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(a-)
3184005,28.0,white,male,False,True,False,False,True,True,Consensual,------(i-)
3184006,43.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3184007,19.0,black,male,True,False,False,False,True,True,Probable Cause,------.-
3184008,23.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(a-)
3184014,19.0,white,male,False,True,False,False,True,True,K--,------(a-)
3184015,21.0,white,male,True,False,False,False,True,True,Probable Cause,------(a)
3184019,31.0,black,male,True,False,False,False,True,True,Probable Cause,--*
3184020,59.0,white,male,False,False,True,False,False,True,K-- Scan,------(h-)
3184021,29.0,black,male,False,True,False,False,True,True,Probable Cause,-------.-(d-)
3184022,19.0,black,female,False,True,False,False,True,True,Probable Cause,------(b)
3184024,30.0,white,female,False,False,True,False,True,True,K-- Scan,------(f)
3184025,34.0,white,male,True,False,False,False,True,True,Probable Cause,--*
3184026,20.0,white,female,False,True,False,False,True,True,K-- Scan,-------(d)
3184028,22.0,white,male,False,False,False,False,False,True,K--,--*
3184031,22.0,white,male,False,False,False,False,False,True,K-- Scan,--
3184032,25.0,black,male,True,False,False,False,True,True,Probable Cause,------(c)
3184034,30.0,white,male,False,True,False,False,True,True,Probable Cause,------(h)
3184035,33.0,black,male,False,True,False,False,True,True,K-- Scan,------(a)
3184037,22.0,black,male,True,False,False,False,True,True,Probable Cause,------(a)
3184038,22.0,black,male,False,False,True,False,True,True,Probable Cause,------(h)
3184039,24.0,black,female,True,False,False,False,False,True,Probable Cause,-----(h)
3184040,21.0,black,male,False,False,True,False,False,True,Probable Cause,------(f)
3184043,23.0,white,male,False,False,True,False,False,True,K-- Scan,------(a)
3186329,45.0,black,male,True,False,False,False,False,True,Other,------
3186330,42.0,white,male,False,True,False,False,True,True,Consensual,------(h)
3186331,23.0,black,male,False,True,False,False,True,True,Consensual,------(f)
3186332,36.0,white,female,False,False,True,False,True,True,Consensual,------.-
3186333,20.0,hispanic,male,True,False,False,False,True,True,Incident to Arrest,------.-
3186335,19.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(a)
3186336,28.0,white,male,True,False,False,False,True,True,Other,--*
3186337,22.0,black,male,False,True,False,False,True,True,Probable Cause,------(a)
3186338,43.0,black,male,True,False,False,False,True,True,Incident to Arrest,------.-(a)
3186344,32.0,black,female,True,False,False,False,True,True,Incident to Arrest,------(h)
3186345,20.0,black,male,False,True,False,False,True,False,Incident to Arrest,------(a)
3186346,23.0,white,male,False,False,True,False,True,True,Consensual,------.-
3186347,19.0,black,male,True,False,False,False,True,True,Incident to Arrest,------.-
3186348,28.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(a)
3186349,25.0,black,male,False,True,False,False,False,True,Other,------(d)
3186350,30.0,white,male,True,False,False,False,True,True,Incident to Arrest,-------(c)
3186352,24.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(a)
3186353,33.0,black,female,False,False,True,False,True,True,Consensual,------(h)
3186355,25.0,white,male,False,False,True,False,True,True,Consensual,------(a)
3186357,31.0,black,female,False,False,True,False,True,True,Other,------(f)
3186378,24.0,white,male,False,False,True,False,False,True,Consensual,------(f)
3186379,21.0,white,female,True,False,False,False,True,False,Incident to Arrest,------.-(b)
3186380,32.0,white,male,True,False,False,False,True,False,Incident to Arrest,--*
3186381,37.0,white,female,True,False,False,False,True,True,Incident to Arrest,------(a-)
3186384,22.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(a-)
3186385,52.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(b-)
3186386,32.0,black,male,True,False,False,False,True,True,K--,------(a)
3186387,34.0,hispanic,male,True,False,False,False,True,False,Incident to Arrest,------.-
3186388,24.0,white,female,True,False,False,False,False,True,Incident to Arrest,------(a)
3186389,39.0,black,male,True,False,False,False,True,True,Probable Cause,------.-
3186390,59.0,asian/pacific islander,male,True,False,False,False,True,False,Incident to Arrest,-------(c)
3186391,50.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(h)
3186392,24.0,white,male,True,False,False,False,True,True,Probable Cause,------(a-)
3186405,18.0,white,male,False,False,True,False,True,True,Probable Cause,--*
3186419,39.0,black,female,True,False,False,False,True,False,Incident to Arrest,------(a)
3186420,53.0,hispanic,male,True,False,False,False,True,False,Incident to Arrest,------(a-)
3186421,22.0,hispanic,female,True,False,False,False,True,True,Probable Cause,------(d)
3186427,29.0,hispanic,female,True,False,False,False,True,False,Incident to Arrest,------(a-)
3186428,33.0,white,male,True,False,False,False,True,False,Incident to Arrest,-------(a)
3186429,30.0,hispanic,male,False,True,False,False,False,True,Other,-------(c)
3186430,23.0,black,female,True,False,False,False,True,True,Incident to Arrest,------(b-)
3186431,23.0,black,male,False,True,False,False,True,True,Probable Cause,------.-(f-)
3186432,26.0,black,male,False,True,False,False,True,True,Probable Cause,------(h)
3186441,25.0,black,male,False,True,False,False,True,True,Probable Cause,------(c-)
3186446,45.0,white,male,True,False,False,False,True,True,Probable Cause,------(h-)
3186449,29.0,black,male,False,True,False,False,True,True,Consensual,------.-(b)
3186451,24.0,white,male,False,False,True,False,True,True,K-- Scan,------(a)
3186457,31.0,black,male,True,False,False,False,True,True,Probable Cause,------.-(c-)
3186458,31.0,black,male,True,False,False,False,True,True,Probable Cause,------.-(c-)
3186459,41.0,black,female,True,False,False,False,True,True,Probable Cause,------(e-)
3186460,24.0,black,male,False,True,False,False,True,True,Probable Cause,------(h)
3186462,23.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(a-)
3186467,50.0,white,male,True,False,False,False,True,True,Probable Cause,------(a)
3186468,23.0,black,male,True,False,False,False,True,True,Probable Cause,------(a-)
3186473,28.0,white,male,False,False,True,False,False,True,K-- Scan,------(e-)
3186475,23.0,black,male,False,False,True,False,True,True,Probable Cause,------.-(b)
3186476,20.0,black,male,False,True,False,False,True,True,Probable Cause,------(a-)
3186477,22.0,black,male,True,False,False,False,True,True,Probable Cause,------(c-)
3186478,19.0,white,female,False,False,True,False,True,True,K-- Scan,-------(c)
3186480,22.0,black,male,True,False,False,False,True,True,Probable Cause,------(a-)
3186481,23.0,black,female,False,False,True,False,True,True,Probable Cause,------.-(c-)
3186482,22.0,white,male,False,False,True,False,True,True,Probable Cause,------(f)
3187761,19.0,white,male,False,True,False,False,True,True,Consensual,------(i-)
3187762,23.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(b)
3187763,54.0,white,male,False,False,True,False,True,True,Probable Cause,------.-(b)
3187764,35.0,white,male,False,False,True,False,True,True,Consensual,------(b)
3187765,34.0,white,female,False,True,False,False,True,True,K--,------(m)
3187766,23.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(h-)
3187768,47.0,white,male,False,True,False,False,False,True,Other,------(g)
3187770,25.0,white,male,True,False,False,False,True,True,Probable Cause,--*
3187771,33.0,white,male,False,True,False,False,False,True,Other,------(d)
3187772,40.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(h-)
3187774,49.0,white,female,True,False,False,False,True,True,Probable Cause,------(b-)
3187782,34.0,white,female,True,False,False,False,True,False,Incident to Arrest,------(a)
3187786,52.0,black,male,False,True,False,False,False,True,Exigent Circumstances,------(b-)
3187787,46.0,white,male,False,False,False,False,True,True,K--,--*
3187788,20.0,black,male,False,False,True,False,True,True,K--,------.-
3187789,29.0,white,female,True,False,False,False,True,True,Incident to Arrest,------(c)
3187790,21.0,asian/pacific islander,male,True,False,False,False,True,True,Incident to Arrest,------(a-)
3187791,24.0,white,female,False,True,False,False,True,True,Consensual,------(h)
3187794,21.0,black,male,True,False,False,False,True,True,Probable Cause,------(a)
3187795,23.0,white,male,True,False,False,False,True,True,Probable Cause,------(f)
3187796,33.0,black,male,True,False,False,False,True,True,Incident to Arrest,------.-
3187798,21.0,white,female,True,False,False,False,True,False,Exigent Circumstances,------(c)
3187799,35.0,hispanic,male,False,True,False,False,False,True,Other,------.-(f-)
3187800,42.0,black,male,False,True,False,False,True,False,Exigent Circumstances,-------(b)
3187805,27.0,white,female,True,False,False,False,True,True,Probable Cause,------.-(c-)
3187807,22.0,black,male,True,False,False,False,True,True,Probable Cause,------.-
3188130,18.0,white,male,False,False,True,False,False,True,Consensual,------(a-)
3188131,20.0,white,male,False,False,True,False,False,True,Consensual,------(a)
3188136,22.0,white,male,True,False,False,False,True,True,Probable Cause,------.-
3188137,58.0,white,male,True,False,False,False,False,True,Incident to Arrest,------(d)
3188140,29.0,white,male,True,False,False,False,True,True,Incident to Arrest,------
3188141,23.0,white,female,True,False,False,False,True,True,Consensual,------(a)
3188142,28.0,white,female,False,False,True,False,True,True,Consensual,------(a)
3188143,28.0,black,female,False,True,False,False,True,True,K--,------(d)
3188144,61.0,white,male,False,False,True,False,True,True,Consensual,-------.-(a)
3188150,32.0,white,male,False,True,False,False,False,True,Other,------(h)
3188151,55.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(a-)
3188154,29.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(h)
3188155,35.0,black,male,False,True,False,False,True,True,Other,------.-
3188156,27.0,white,male,False,True,False,False,False,True,K--,------(c)
3188157,45.0,white,female,False,True,False,False,True,True,Incident to Arrest,-------(a)
3188158,23.0,black,male,True,False,False,False,True,True,Probable Cause,--
3188160,20.0,white,male,True,False,False,False,True,True,Probable Cause,------
3188161,21.0,other,male,True,False,False,False,True,True,Incident to Arrest,------(c-)
3188164,38.0,white,male,True,False,False,False,True,False,Incident to Arrest,------.-
3188222,23.0,white,female,True,False,False,False,True,True,Probable Cause,------(a-)
