,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,search_person,search_vehicle,reason_for_search,reason_for_stop
140020,42.0,hispanic,male,False,False,False,False,True,False,-th Waiver Search,Moving Violation
140044,26.0,white,male,True,,,False,True,False,Search incident to Arrest,Moving Violation
140053,43.0,hispanic,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
140056,27.0,white,female,False,True,False,False,True,True,Search incident to Arrest,Equipment Violation
140070,38.0,black,male,False,True,False,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
140078,49.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
140092,46.0,hispanic,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
140111,29.0,asian/pacific islander,female,False,True,False,False,False,True,"Consent Search, SMOG",Equipment Violation
140120,33.0,black,male,True,False,True,True,True,True,-th Waiver Search,Personal Knowledge/Informant
140155,21.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
140177,37.0,white,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
140208,30.0,white,female,True,,,False,True,False,Search incident to Arrest,Moving Violation
140209,26.0,asian/pacific islander,female,True,False,False,False,True,True,Search incident to Arrest,Radio Call/Citizen Contact
140224,48.0,white,female,True,False,False,False,True,False,Search incident to Arrest,Equipment Violation
140240,22.0,white,female,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
140270,27.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
140292,54.0,white,female,False,False,True,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
140320,29.0,hispanic,female,False,True,False,False,True,True,-th Waiver Search,Moving Violation
140323,28.0,white,male,False,False,True,False,False,True,Consent Search,Moving Violation
140378,44.0,hispanic,male,False,False,True,False,True,True,Consent Search,Moving Violation
140382,20.0,hispanic,male,False,True,False,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
140479,31.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
140490,21.0,black,male,False,False,False,False,True,False,-th Waiver Search,Moving Violation
140501,58.0,white,male,True,False,False,False,True,False,-th Waiver Search,Moving Violation
140523,29.0,white,male,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
140530,22.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
140543,25.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
140592,28.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
140608,47.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
140733,45.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
140773,68.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
140785,31.0,black,male,False,False,True,False,True,False,Consent Search,Moving Violation
140801,18.0,asian/pacific islander,male,False,True,False,False,True,False,Search incident to Arrest,Moving Violation
140813,22.0,black,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
140838,27.0,white,male,False,True,False,False,False,True,-th Waiver Search,Equipment Violation
140867,30.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
140893,38.0,white,male,False,True,False,False,False,True,Consent Search,Equipment Violation
140922,40.0,white,male,True,False,False,False,True,True,-th Waiver Search,Equipment Violation
141034,23.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
141135,47.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
141178,19.0,white,male,False,True,False,True,False,True,Odor of Contraband,Equipment Violation
141183,25.0,asian/pacific islander,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
141190,21.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
141232,28.0,hispanic,male,True,True,False,False,False,True,Search incident to Arrest,Personal Knowledge/Informant
141264,44.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
141280,40.0,white,female,False,False,True,False,True,False,-th Waiver Search,Moving Violation
141297,26.0,hispanic,male,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
141331,54.0,hispanic,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
141378,30.0,hispanic,male,False,False,True,True,True,True,-th Waiver Search,Equipment Violation
141444,35.0,white,female,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
141450,22.0,white,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
141537,21.0,hispanic,male,False,False,True,False,False,True,Consent Search,Equipment Violation
141644,60.0,hispanic,male,False,True,False,False,True,True,"Other, SEARCH FOR IDENTIFICATION",Moving Violation
141661,33.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
141690,39.0,black,male,False,False,True,False,True,True,-th Waiver Search,Moving Violation
141781,27.0,black,male,False,True,False,False,False,True,Consent Search,Equipment Violation
141796,21.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
141797,22.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
141832,21.0,white,male,False,False,False,False,False,True,Consent Search,Equipment Violation
141910,44.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
141984,41.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
141990,49.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
141995,54.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
141999,38.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
142008,18.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
142012,28.0,black,male,False,False,True,False,True,False,Consent Search,Moving Violation
142031,27.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
142043,35.0,white,male,True,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
142083,18.0,asian/pacific islander,male,True,True,False,True,False,True,Contraband Visible,Moving Violation
142089,38.0,black,male,False,True,False,False,True,True,-th Waiver Search,Moving Violation
142118,60.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
142144,25.0,other,male,True,True,False,False,True,False,Search incident to Arrest,Moving Violation
142184,27.0,hispanic,male,True,False,False,False,True,True,-th Waiver Search,Personal Knowledge/Informant
142192,28.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
142250,34.0,black,female,True,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
142255,21.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
142284,33.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
142287,26.0,hispanic,male,False,True,False,False,True,False,Inventory Search [Prior to Impound],Moving Violation
142311,39.0,white,female,False,True,False,False,True,True,-th Waiver Search,Equipment Violation
142317,31.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
142347,26.0,hispanic,female,False,True,False,False,False,True,Inventory Search,Moving Violation
142377,48.0,white,female,True,True,False,True,False,True,-th Waiver Search,Equipment Violation
142386,25.0,black,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
142416,21.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
142422,22.0,asian/pacific islander,male,False,False,False,False,True,False,Consent Search,Moving Violation
142426,47.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
142462,34.0,hispanic,male,True,False,False,False,True,True,"Other, SEARCH INCIDENT TO ARREST",Moving Violation
142468,40.0,hispanic,male,False,True,False,False,False,True,"Other, -----.-A CVC",Equipment Violation
142498,49.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
142525,37.0,black,male,True,,,False,True,True,Search incident to Arrest,Equipment Violation
142539,25.0,white,male,False,False,True,False,False,True,Consent Search,Equipment Violation
142546,24.0,white,female,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
142552,25.0,hispanic,male,False,True,False,False,False,True,Consent Search,Equipment Violation
142666,34.0,white,male,False,True,False,False,False,True,Inventory Search,Moving Violation
142798,33.0,hispanic,female,False,False,False,False,False,True,-th Waiver Search,Moving Violation
142800,30.0,black,male,False,False,False,False,True,False,Consent Search,Equipment Violation
142804,34.0,hispanic,male,False,False,False,False,True,False,-th Waiver Search,Moving Violation
142820,26.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
142822,24.0,hispanic,male,False,False,False,False,True,False,-th Waiver Search,Moving Violation
142852,26.0,hispanic,female,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
142881,18.0,black,male,False,True,False,True,False,True,Observed Evidence related to criminal,Moving Violation
142884,44.0,white,male,False,True,False,False,True,False,-th Waiver Search,Moving Violation
143001,19.0,hispanic,male,False,True,False,False,False,True,Inventory Search,Moving Violation
143030,22.0,hispanic,male,False,True,False,False,False,True,Inventory Search,Moving Violation
143052,26.0,hispanic,female,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
143107,23.0,white,male,False,True,False,False,False,True,Inventory Search,Moving Violation
143127,23.0,other,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
143130,22.0,hispanic,male,False,False,False,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
143140,32.0,black,female,False,True,False,False,True,False,-th Waiver Search,Equipment Violation
143151,35.0,asian/pacific islander,female,False,True,False,False,False,True,"Consent Search, PROBATION RECORD FROM LA - NARC",Equipment Violation
