,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,search_vehicle,reason_for_stop
631966,51.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
631991,29.0,white,male,True,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
632024,24.0,hispanic,male,False,False,True,False,True,Moving Violation
632041,20.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
632045,23.0,black,male,False,False,True,False,True,Moving Violation
632055,32.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
632056,18.0,hispanic,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
632066,62.0,white,male,False,False,True,True,True,Moving Violation
632070,36.0,other,male,True,False,False,False,True,Moving Violation
632075,20.0,hispanic,male,False,False,False,False,True,Moving Violation
632080,20.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
632082,34.0,white,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
632101,35.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
632102,43.0,asian/pacific islander,male,False,True,False,False,True,Moving Violation
632132,41.0,white,female,True,False,False,False,True,Moving Violation
632153,21.0,hispanic,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
632179,42.0,hispanic,male,True,False,False,True,True,BOLO/APB/Warrant
632183,30.0,other,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
632193,22.0,hispanic,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
632206,42.0,black,female,True,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
632239,42.0,white,male,True,False,False,False,True,Assistance to Motorist
632290,18.0,black,male,False,False,True,False,True,Moving Violation
632301,29.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
632312,20.0,white,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
632318,31.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
632327,23.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
632378,34.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
632382,23.0,hispanic,male,False,False,False,False,True,Moving Violation
632395,36.0,black,male,True,False,False,True,True,Moving Violation
632471,25.0,white,female,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
632483,23.0,black,male,False,False,False,False,True,Moving Violation
632525,28.0,white,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
632530,19.0,hispanic,male,False,True,False,False,True,Moving Violation
632538,22.0,black,female,False,True,False,False,True,Moving Violation
632539,25.0,asian/pacific islander,male,False,True,False,False,True,Moving Violation
632549,61.0,white,female,False,False,True,True,True,Moving Violation
632551,53.0,white,male,False,False,True,True,True,Moving Violation
632565,31.0,hispanic,male,True,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
632640,22.0,hispanic,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
632677,66.0,hispanic,male,False,True,False,True,True,Moving Violation
632684,23.0,black,male,False,True,False,False,True,Moving Violation
632689,30.0,black,male,True,False,False,True,True,Mechanical or Non-Moving Violation (V.C.)
632702,17.0,other,male,False,True,False,False,True,Moving Violation
632721,33.0,black,male,False,False,True,False,True,Moving Violation
632760,17.0,black,male,False,True,False,True,True,Mechanical or Non-Moving Violation (V.C.)
632769,33.0,black,female,False,False,False,False,True,Moving Violation
632796,47.0,black,male,True,False,False,False,True,Moving Violation
632800,19.0,white,male,False,True,False,True,True,Moving Violation
632821,53.0,black,male,False,False,True,True,True,Moving Violation
632870,23.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
632879,18.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
632882,23.0,black,male,False,False,True,False,True,Moving Violation
632890,39.0,hispanic,male,False,False,False,False,True,BOLO/APB/Warrant
632899,26.0,black,male,True,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
632908,19.0,hispanic,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
632909,22.0,black,male,False,False,True,True,True,BOLO/APB/Warrant
632914,37.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
632925,32.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
632929,25.0,asian/pacific islander,male,False,False,True,True,True,Moving Violation
632972,51.0,white,male,False,False,True,True,True,Moving Violation
632999,21.0,black,male,False,True,False,True,True,Moving Violation
633030,53.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633052,18.0,black,male,False,True,False,False,True,Moving Violation
633057,40.0,black,male,False,True,False,True,True,Moving Violation
633066,42.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633068,23.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633069,18.0,hispanic,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
633072,32.0,hispanic,male,False,False,False,False,True,Moving Violation
633076,53.0,white,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
633077,23.0,black,male,False,False,True,False,True,Moving Violation
633080,39.0,black,male,False,False,True,False,True,Moving Violation
633113,20.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633121,58.0,black,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
633126,22.0,black,male,False,True,False,False,True,Moving Violation
633143,62.0,asian/pacific islander,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633159,24.0,hispanic,male,False,False,True,True,True,Moving Violation
633177,27.0,hispanic,male,False,False,True,False,True,Moving Violation
633183,34.0,black,male,False,False,True,False,True,Moving Violation
633190,47.0,white,male,True,False,False,False,True,Moving Violation
633253,41.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633285,32.0,white,male,True,False,False,False,True,Moving Violation
633300,26.0,hispanic,female,False,False,False,False,True,Moving Violation
633326,25.0,black,male,False,False,True,False,True,Moving Violation
633336,32.0,hispanic,male,False,False,True,False,True,Moving Violation
633349,52.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
633356,43.0,black,female,False,False,True,True,True,Moving Violation
633379,22.0,asian/pacific islander,male,False,False,True,True,True,Moving Violation
633386,31.0,black,male,False,False,True,False,True,Moving Violation
633440,22.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
633456,41.0,black,male,False,True,False,False,True,Moving Violation
633470,44.0,white,female,False,True,False,True,True,Moving Violation
633492,27.0,black,female,False,False,True,False,True,Moving Violation
633493,20.0,hispanic,male,False,False,True,True,True,Mechanical or Non-Moving Violation (V.C.)
633503,20.0,hispanic,female,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633514,24.0,white,female,False,True,False,False,True,Moving Violation
633524,43.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633572,22.0,black,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
633574,24.0,white,male,False,False,True,True,True,Moving Violation
633596,29.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633597,31.0,hispanic,male,False,False,True,False,True,Moving Violation
633607,25.0,white,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
633614,21.0,hispanic,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
633620,27.0,black,male,False,True,False,False,True,Moving Violation
633639,22.0,hispanic,male,True,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
633641,22.0,hispanic,male,True,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
633659,55.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633660,19.0,hispanic,male,False,False,True,False,True,Moving Violation
633677,33.0,hispanic,male,False,True,False,False,True,Moving Violation
633679,48.0,hispanic,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
633693,28.0,hispanic,male,True,False,False,True,True,Mechanical or Non-Moving Violation (V.C.)
633695,28.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
633757,21.0,white,male,False,False,True,True,True,Moving Violation
633770,24.0,black,male,True,False,False,False,True,Moving Violation
633792,21.0,black,male,False,True,False,False,True,Moving Violation
633800,20.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
633824,25.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633827,52.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633832,26.0,other,male,False,True,False,False,True,Moving Violation
633833,44.0,white,female,True,False,False,True,True,Moving Violation
633841,36.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633854,33.0,other,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633855,19.0,hispanic,male,False,False,True,False,True,Moving Violation
633899,23.0,white,male,False,False,True,True,True,Moving Violation
633970,29.0,hispanic,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633979,26.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
633981,23.0,black,male,False,False,True,False,True,Moving Violation
633986,30.0,black,female,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
634000,23.0,hispanic,male,False,True,False,False,True,Moving Violation
634012,20.0,hispanic,male,False,False,True,False,True,Moving Violation
634014,55.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
634018,41.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
634042,63.0,white,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
634065,23.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
634078,29.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
634126,25.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
634128,21.0,black,male,False,False,False,False,True,Moving Violation
634144,24.0,black,male,False,False,False,False,True,Moving Violation
634145,28.0,other,male,False,True,False,False,True,Moving Violation
634168,20.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
634175,30.0,hispanic,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
634190,27.0,white,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
634203,30.0,hispanic,male,False,True,False,False,True,Moving Violation
634222,42.0,white,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
634265,25.0,black,male,False,True,False,False,True,Moving Violation
634280,32.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
634294,30.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
634300,29.0,black,male,False,False,True,False,True,Moving Violation
634325,18.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
634326,20.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
634327,25.0,black,female,False,False,True,False,True,Moving Violation
634336,33.0,white,male,False,False,True,False,True,Moving Violation
634344,25.0,hispanic,female,True,False,False,False,True,Moving Violation
634390,25.0,black,male,True,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
634422,52.0,white,male,False,True,False,False,True,Moving Violation
634477,65.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
634552,41.0,hispanic,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
634597,22.0,black,male,False,False,True,False,True,Moving Violation
634602,33.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
634605,20.0,black,male,False,False,True,False,True,Moving Violation
634627,26.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
634635,30.0,black,female,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
634653,50.0,white,female,False,False,False,False,True,Moving Violation
634686,19.0,black,female,False,False,True,True,True,Moving Violation
634688,48.0,other,female,False,False,True,True,True,Assistance to Motorist
634695,19.0,black,female,False,False,True,False,True,Moving Violation
634696,25.0,hispanic,female,False,True,False,False,True,Moving Violation
634705,40.0,black,female,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
